Anio;Mes;Dia;Hora;Monitorizar;Redirigir;Interno;Externo;Externo;Cableada;Wifi
2014;11;14;06;384;16;3814;5856;5856;3880;334
2014;11;14;07;384;53;5947;10507;10507;4867;1517
2014;11;14;08;384;209;26916;24719;24719;14925;12584
2014;11;14;09;384;401;46894;46937;46937;27257;20422
2014;11;14;10;384;415;59466;62153;62153;39254;21011
2014;11;14;11;384;519;57116;86934;86934;34053;23966
2014;11;14;12;384;461;52308;69798;69798;37193;15960
2014;11;14;13;384;433;40669;72260;72260;31125;10361
2014;11;14;14;384;299;23820;68729;68729;18560;5943
2014;11;14;15;384;323;23876;64868;64868;14533;10050
2014;11;14;16;384;354;29485;66803;66803;18230;11993
2014;11;14;17;384;310;24597;70284;70284;13007;12284
2014;11;14;18;384;274;23430;67804;67804;12510;11578
2014;11;14;19;384;253;11291;62936;62936;7059;4869
2014;11;14;20;384;221;8215;56955;56955;5601;3219
2014;11;14;21;384;209;5684;46771;46771;4308;1969
2014;11;14;22;384;186;5531;49339;49339;4432;1669
2014;11;14;23;384;130;4975;36390;36390;4392;1097
2014;11;15;00;384;91;4727;20713;20713;4073;1129
2014;11;15;01;384;23;3960;10451;10451;3978;389
2014;11;15;02;384;14;3572;6671;6671;3816;154
2014;11;15;03;384;8;3562;3666;3666;3821;133
2014;11;15;04;384;12;3456;3153;3153;3852;0
2014;11;15;05;384;5;3435;2243;2243;3824;0
2014;11;15;06;384;6;3428;2597;2597;3818;0
2014;11;15;07;384;17;3463;5504;5504;3834;30
2014;11;15;08;384;53;4287;14474;14474;4217;507
2014;11;15;09;384;136;4903;33924;33924;4211;1212
2014;11;15;10;384;234;5617;60338;60338;4457;1778
2014;11;15;11;384;297;7394;81805;81805;4839;3236
2014;11;15;12;384;344;6401;87433;87433;4772;2357
2014;11;15;13;384;315;6140;73827;73827;5149;1690
2014;11;15;14;384;244;5706;59824;59824;4553;1781
2014;11;15;15;384;216;7808;53848;53848;5718;2690
2014;11;15;16;384;255;6788;59475;59475;4653;2774
2014;11;15;17;384;280;7224;72706;72706;4933;2955
2014;11;15;18;384;297;7538;68123;68123;4867;3352
2014;11;15;19;384;256;5627;63806;63806;4514;1753
2014;11;15;20;384;216;5474;49408;49408;4396;1678
2014;11;15;21;384;139;5100;43494;43494;4236;1387
2014;11;15;22;384;129;4329;36384;36384;4197;645
2014;11;15;23;384;98;4180;29570;29570;4180;482
2014;11;16;00;384;50;3685;17399;17399;4018;101
2014;11;16;01;384;33;3706;10597;10597;3959;164
2014;11;16;02;379;15;3437;6074;6074;3807;24
2014;11;16;03;380;9;3510;3924;3924;3817;82
2014;11;16;04;384;8;3455;2221;2221;3847;0
2014;11;16;05;384;8;3434;2485;2485;3826;0
2014;11;16;06;384;12;3496;2574;2574;3826;66
2014;11;16;07;384;25;3590;3335;3335;3841;158
2014;11;16;08;384;24;3762;7033;7033;3840;330
2014;11;16;09;384;90;4503;26149;26149;4452;525
2014;11;16;10;384;231;5321;61163;61163;4552;1384
2014;11;16;11;384;331;7312;84052;84052;4949;3078
2014;11;16;12;384;378;7760;93706;93706;5230;3292
2014;11;16;13;384;338;6834;81693;81693;4830;2726
2014;11;16;14;384;278;6226;63052;63052;4950;1938
2014;11;16;15;384;286;6818;76164;76164;4939;2549
2014;11;16;16;384;305;7686;84404;84404;5031;3344
2014;11;16;17;384;391;9113;98035;98035;5256;4632
2014;11;16;18;384;413;11108;107587;107587;5371;6534
2014;11;16;19;384;480;9202;115946;115946;5566;4500
2014;11;16;20;384;491;7829;104445;104445;5441;3263
2014;11;16;21;384;316;6368;87246;87246;4877;2191
2014;11;16;22;383;311;5938;78456;78456;4322;2310
2014;11;16;23;384;268;6490;67977;67977;4407;2735
2014;11;17;00;384;128;4192;40134;40134;4108;596
2014;11;17;01;384;34;4310;15524;15524;3960;768
2014;11;17;02;384;26;3823;8735;8735;3943;290
2014;11;17;03;384;6;3562;5184;5184;3859;93
2014;11;17;04;384;7;3515;3382;3382;3874;32
2014;11;17;05;384;8;3495;4176;4176;3842;45
2014;11;17;06;384;22;3667;12326;12326;3836;237
2014;11;17;07;384;86;6516;20503;20503;4831;2155
